SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,TotalLatePayments,IncomePerDependent
0,0.260212,55,0,0.451143,2918.0,9,0,0,3,0.0,3,2918.0
0,0.463728,44,5,1.669591,2265.0,8,0,0,0,3.0,5,566.25
0,0.211796,45,0,2.422215,8054.0,8,0,2,0,0.0,0,8054.0
0,0.060094,55,0,0.293676,2867.0,9,0,0,1,1.0,1,1433.5
0,0.29779,31,0,0.600354,4996.5,3,0,0,0,2.0,0,1665.5
0,0.202955,32,0,0.499845,15044.0,9,0,0,0,0.0,0,15044.0
0,0.219029,41,0,0.474759,4996.5,8,0,0,0,3.0,0,1249.12
0,0.28876,49,0,3.265942,4136.0,8,0,1,0,0.0,0,4136.0
0,0.453715,56,0,2.540571,5502.0,9,0,1,0,1.0,0,2751.0
0,0.1413,72,0,2.082006,4996.5,9,0,1,0,2.0,0,1665.5
0,0.246684,64,0,1.246072,4415.0,8,0,2,0,0.0,0,4415.0
0,0.323509,49,0,0.643692,2469.0,5,0,2,0,1.0,0,1234.5
0,0.387029,51,0,0.497955,8565.0,12,0,1,0,1.0,0,4282.5
0,0.144445,37,0,1.03674,38491.0,7,0,0,0,1.0,0,19245.5
0,0.230363,51,0,0.093032,7330.0,10,0,2,0,1.0,0,3665.0
0,0.104935,47,0,1.774139,999.0,10,0,0,0,0.0,0,999.0
0,0.230254,56,0,1.935329,3681.0,11,0,0,0,0.0,0,3681.0
0,0.310844,40,0,0.201054,5420.0,5,0,2,0,1.0,0,2710.0
0,0.116845,59,0,0.120202,5270.0,7,0,1,0,0.0,0,5270.0
0,0.362718,73,0,1.17127,2739.0,11,0,0,0,0.0,0,2739.0
0,0.364543,50,0,0.096592,5980.0,11,2,1,0,0.0,2,5980.0
0,0.267745,57,0,0.870306,1818.0,3,0,0,0,0.0,0,1818.0
0,0.049397,61,0,0.241322,4996.5,6,0,1,0,2.0,0,1665.5
0,0.31598,46,0,0.110967,8239.0,7,0,1,0,0.0,0,8239.0
0,0.074019,55,0,1.452185,2180.0,8,0,1,0,2.0,0,726.67
0,0.31584,52,0,3.291384,7559.0,13,0,1,0,0.0,0,7559.0
0,0.275087,53,0,0.379743,1643.0,9,0,1,0,0.0,0,1643.0
0,0.270057,41,0,1.654378,20168.0,4,0,1,0,1.0,0,10084.0
0,0.061737,52,0,0.243067,2645.0,8,0,1,0,1.0,0,1322.5
0,0.263864,58,0,1.77493,4109.0,5,0,0,2,1.0,2,2054.5
0,0.348419,72,0,0.339385,6402.0,5,0,0,0,4.0,0,1280.4
0,0.128636,65,0,3.385292,4996.5,3,0,3,0,1.0,0,2498.25
0,0.410587,82,0,0.040956,5512.0,13,0,0,0,1.0,0,2756.0
0,0.107163,41,0,0.325043,4996.5,10,0,0,0,0.0,0,4996.5
0,0.292113,64,5,0.393404,10598.0,12,0,2,0,0.0,5,10598.0
0,0.508203,54,0,0.09221,9257.0,4,0,0,0,2.0,0,3085.67
0,0.227807,82,0,1.424725,4283.0,8,0,1,0,3.0,0,1070.75
0,0.06414,40,0,0.576075,4370.0,8,0,1,0,1.0,0,2185.0
0,0.398938,40,0,1.543685,32185.0,8,0,1,0,2.0,0,10728.33
0,0.274585,43,1,0.249937,4996.5,13,0,1,0,0.0,1,4996.5
0,0.575038,22,3,0.162346,2350.0,11,0,0,0,0.0,3,2350.0
0,0.144008,44,0,0.312601,5324.0,9,2,1,0,0.0,2,5324.0
0,0.342387,41,0,0.142962,4996.5,11,0,4,0,0.0,0,4996.5
0,0.390389,54,0,0.407951,4410.0,10,0,1,0,0.0,0,4410.0
0,0.082229,56,0,3.034104,1837.0,6,0,2,0,0.0,0,1837.0
0,0.165717,78,0,0.841919,3534.0,4,0,4,0,2.0,0,1178.0
0,0.116064,65,0,1.346919,20936.0,4,0,1,0,2.0,0,6978.67
0,0.465579,43,0,0.355895,7810.0,3,1,1,0,1.0,1,3905.0
0,0.279488,39,0,0.197021,669.0,5,0,1,0,2.0,0,223.0
0,0.357539,58,0,0.761287,13008.0,10,0,1,0,1.0,0,6504.0
0,0.418062,33,0,0.645605,11751.0,7,3,1,0,2.0,3,3917.0
0,0.027864,77,0,2.240275,3687.0,6,0,3,0,2.0,0,1229.0
0,0.593658,68,0,2.763724,4996.5,4,0,0,0,2.0,0,1665.5
0,0.145076,45,0,1.904987,4996.5,6,0,1,0,1.0,0,2498.25
0,0.429111,28,0,7.451299,3373.0,8,0,2,0,1.0,0,1686.5
0,0.501933,70,0,0.653449,16298.0,7,0,1,0,0.0,0,16298.0
1,0.059724,50,0,1.303203,3954.0,7,0,0,0,3.0,0,988.5
0,1.0,69,0,2.625737,1101.0,4,0,2,0,0.0,0,1101.0
0,0.202976,29,0,1.651826,4996.5,7,0,1,0,0.0,0,4996.5
0,0.314756,43,0,2.016151,4615.0,8,0,1,0,1.0,0,2307.5
0,0.262288,52,0,0.660901,12819.0,12,0,2,0,0.0,0,12819.0
0,0.06444,52,0,0.560866,4971.0,12,0,0,0,0.0,0,4971.0
0,0.420115,45,0,0.424583,3507.0,1,0,1,0,0.0,0,3507.0
0,0.523171,60,0,0.479672,11339.0,5,0,0,0,1.0,0,5669.5
0,0.262406,37,0,0.642039,5413.0,6,0,2,0,1.0,0,2706.5
0,0.035684,50,0,0.271977,4996.5,7,0,0,0,1.0,0,2498.25
0,0.229886,53,0,0.158894,4996.5,9,0,3,1,1.0,1,2498.25
0,1.0,59,0,0.152436,5738.0,5,0,1,0,0.0,0,5738.0
0,0.495184,61,1,2.825883,4926.0,6,0,2,0,0.0,1,4926.0
0,0.220969,36,0,0.364362,5666.0,12,0,4,0,0.0,0,5666.0
1,0.116813,30,1,1.249594,4996.5,9,0,0,0,1.0,1,2498.25
0,0.373465,69,0,0.508104,3222.0,5,0,3,0,1.0,0,1611.0
0,0.432645,56,1,2.980473,4928.0,9,0,1,0,0.0,1,4928.0
0,0.543951,41,2,0.134663,4206.0,4,0,0,0,1.0,2,2103.0
0,0.397894,73,0,0.490838,13601.0,5,0,2,5,0.0,5,13601.0
0,0.246141,53,0,0.32651,5848.0,11,0,0,0,1.0,0,2924.0
0,0.111582,68,0,0.601342,9739.0,9,0,0,0,1.0,0,4869.5
0,0.079944,52,0,1.81173,4951.0,15,0,0,0,0.0,0,4951.0
0,0.353253,80,0,0.537236,11441.0,11,0,2,0,0.0,0,11441.0
0,0.216319,76,0,0.294532,6754.0,5,0,0,0,1.0,0,3377.0
0,0.488472,48,0,0.604587,4967.0,4,0,1,0,1.0,0,2483.5
0,0.392293,65,0,0.415097,4996.5,8,0,0,0,1.0,0,2498.25
0,0.153085,61,0,1.059161,2290.0,6,0,2,0,1.0,0,1145.0
0,0.542854,71,0,0.028375,7372.0,9,0,0,0,0.0,0,7372.0
0,0.417836,38,0,0.399579,4759.0,7,0,1,1,1.0,1,2379.5
0,0.342312,61,0,0.649247,3289.0,6,0,0,2,1.0,2,1644.5
0,0.365273,66,0,1.556664,11910.0,5,0,1,0,1.0,0,5955.0
0,0.573876,27,0,1.784701,1807.0,5,1,2,0,0.0,1,1807.0
0,0.302502,35,0,0.270402,3505.0,10,0,1,0,0.0,0,3505.0
0,0.246804,23,0,0.365535,11183.0,11,0,0,0,1.0,0,5591.5
0,0.271288,48,0,0.08035,6325.0,9,0,2,0,0.0,0,6325.0
0,0.442944,62,0,0.694649,4996.5,9,0,3,0,0.0,0,4996.5
0,0.266297,73,0,10.0,6007.0,6,0,0,0,0.0,0,6007.0
0,0.275522,53,0,0.762628,4996.5,4,0,2,0,1.0,0,2498.25
0,0.088804,74,0,0.264621,1460.0,10,0,2,0,1.0,0,730.0
0,0.056454,32,0,0.744863,3716.0,7,0,2,2,1.0,2,1858.0
0,0.178556,28,0,0.051968,17911.0,9,0,0,0,0.0,0,17911.0
0,0.171843,51,0,1.496893,4996.5,10,1,1,0,0.0,1,4996.5
0,1.0,57,0,2.93314,4996.5,9,0,1,0,0.0,0,4996.5
0,0.137527,51,0,0.470325,3186.0,6,0,0,0,1.0,0,1593.0
0,0.215868,23,0,0.223657,4996.5,12,0,1,0,2.0,0,1665.5
0,0.420334,50,0,0.359894,4996.5,10,0,0,0,1.0,0,2498.25
0,0.277973,33,0,0.386906,7254.0,9,0,1,0,1.0,0,3627.0
0,0.160526,61,0,1.120444,5755.0,13,0,2,0,1.0,0,2877.5
0,0.038146,57,0,0.83492,9125.0,8,0,0,0,0.0,0,9125.0
0,0.279109,38,0,0.542507,4996.5,5,0,1,0,1.0,0,2498.25
0,0.396071,44,0,0.607407,3743.0,7,0,1,0,0.0,0,3743.0
0,0.446731,37,0,0.277945,4996.5,9,0,1,0,0.0,0,4996.5
0,0.55151,51,0,1.263946,4996.5,10,0,0,2,1.0,2,2498.25
0,0.398335,65,0,0.61675,2605.0,11,0,0,5,0.0,5,2605.0
0,0.485899,38,0,0.092964,10224.0,9,0,0,0,0.0,0,10224.0
0,0.111365,59,0,1.460011,12697.0,7,0,0,0,0.0,0,12697.0
0,0.627937,44,0,0.425027,2228.0,14,0,1,0,0.0,0,2228.0
0,0.424558,40,0,0.371209,3318.0,10,0,1,0,2.0,0,1106.0
0,0.417054,50,0,5.373971,3211.0,11,0,1,0,1.0,0,1605.5
0,0.311611,37,0,1.001124,40372.0,5,0,0,0,0.0,0,40372.0
0,0.167136,44,0,1.353154,3484.0,4,0,1,0,0.0,0,3484.0
0,0.12756,35,0,0.298773,18809.0,7,0,0,0,1.0,0,9404.5
0,0.134145,79,5,0.299244,1784.0,7,0,1,0,1.0,5,892.0
0,0.31217,52,0,3.360241,4996.5,6,0,0,0,1.0,0,2498.25
0,0.31966,42,0,10.0,2837.0,8,0,0,0,0.0,0,2837.0
1,0.504605,54,0,1.88474,2498.0,3,1,1,0,1.0,1,1249.0
0,0.38712,50,0,0.028872,3966.0,7,0,0,2,0.0,2,3966.0
0,0.500591,48,0,0.247306,2787.0,7,0,1,0,1.0,0,1393.5
0,0.195315,60,0,0.563088,2551.0,10,0,1,0,0.0,0,2551.0
0,0.315964,62,0,0.504036,12416.0,5,0,0,0,1.0,0,6208.0
0,0.642954,44,0,0.5025,13082.0,5,0,1,0,0.0,0,13082.0
0,0.098244,43,0,0.109802,10503.0,2,0,0,0,0.0,0,10503.0
1,0.164133,48,0,6.092903,7474.0,8,0,2,0,2.0,0,2491.33
0,0.601902,21,3,1.189597,5293.0,9,0,1,0,0.0,3,5293.0
0,0.385816,30,0,0.242669,3302.0,8,0,2,0,0.0,0,3302.0
0,0.556045,71,0,0.30237,2292.0,5,0,0,0,2.0,0,764.0
0,0.183527,75,0,1.255536,4996.5,8,0,2,0,1.0,0,2498.25
0,0.096206,48,0,0.447304,1921.0,3,0,0,0,1.0,0,960.5
0,0.205561,60,1,0.708538,2219.0,6,0,2,0,2.0,1,739.67
0,0.575819,56,0,1.010811,12361.0,6,1,0,1,1.0,2,6180.5
0,0.595915,90,0,0.32817,22483.0,15,0,0,0,1.0,0,11241.5
0,0.210277,67,0,4.833514,4996.5,7,0,1,0,0.0,0,4996.5
0,0.50946,50,0,0.036157,11910.0,9,0,1,0,0.0,0,11910.0
0,0.47765,38,0,0.239084,4037.0,11,0,1,5,1.0,5,2018.5
0,0.332806,29,0,1.612728,1685.0,5,2,1,0,0.0,2,1685.0
0,0.170926,54,0,0.266487,8020.0,11,0,1,0,1.0,0,4010.0
0,0.326036,41,0,0.499851,7749.0,11,0,0,0,0.0,0,7749.0
0,0.037934,32,0,2.703465,5204.0,4,0,1,0,0.0,0,5204.0
0,0.211474,42,1,1.074967,4996.5,5,0,3,1,2.0,2,1665.5
0,0.276115,36,0,0.70125,10612.0,6,0,0,0,2.0,0,3537.33
0,0.102733,75,0,2.470676,4996.5,4,0,1,0,0.0,0,4996.5
0,0.194325,64,1,0.305421,2646.0,11,0,5,0,1.0,1,1323.0
0,0.151605,51,0,1.021107,2194.0,13,0,2,0,1.0,0,1097.0
0,0.132447,72,0,1.123479,5260.0,7,0,1,0,0.0,0,5260.0
0,0.547747,53,0,0.149998,2058.0,8,0,2,0,0.0,0,2058.0
0,0.526775,39,0,0.218073,2842.0,11,0,0,0,0.0,0,2842.0
0,0.222085,73,1,0.0778,4996.5,7,0,0,2,2.0,3,1665.5
0,0.276124,59,0,0.839536,3989.0,10,0,3,0,0.0,0,3989.0
0,0.338703,37,0,2.693835,1495.0,12,0,0,0,0.0,0,1495.0
0,0.227146,49,2,0.232856,4996.5,7,0,2,0,0.0,2,4996.5
0,0.200764,39,0,0.035967,13330.0,9,0,5,0,3.0,0,3332.5
0,0.244224,32,0,0.571482,5477.0,6,0,2,0,1.0,0,2738.5
0,0.040386,64,1,2.558438,16866.0,8,0,0,0,0.0,1,16866.0
0,0.240836,78,0,0.397232,14288.0,13,0,1,5,1.0,5,7144.0
0,0.336296,32,0,1.136728,9156.0,5,0,0,0,0.0,0,9156.0
0,0.134705,59,0,0.042535,4996.5,6,0,2,0,0.0,0,4996.5
0,0.190514,42,0,1.203159,5004.0,7,0,1,0,0.0,0,5004.0
0,0.291804,45,1,3.801699,9054.0,7,0,0,0,0.0,1,9054.0
0,0.532697,43,5,5.580028,3592.0,16,0,0,0,1.0,5,1796.0
0,0.240546,39,0,2.000303,1090.0,8,0,2,0,0.0,0,1090.0
0,0.266959,52,0,10.0,4996.5,7,0,0,0,0.0,0,4996.5
0,0.128757,40,0,1.72221,4996.5,8,0,0,0,0.0,0,4996.5
0,0.265079,55,0,0.540164,2276.0,10,0,2,0,0.0,0,2276.0
0,0.325103,51,0,0.34616,4915.0,8,0,2,0,0.0,0,4915.0
0,0.253258,48,0,0.084542,4996.5,11,0,2,0,0.0,0,4996.5
0,0.059124,39,0,0.282025,1588.0,8,0,1,0,1.0,0,794.0
0,0.279969,43,0,0.162296,5610.0,15,0,1,2,0.0,2,5610.0
0,1.0,62,0,1.570427,10645.0,12,0,2,0,0.0,0,10645.0
0,0.01787,59,2,0.148517,1992.0,9,0,1,0,0.0,2,1992.0
0,0.136288,38,0,0.176195,13602.0,9,0,1,0,4.0,0,2720.4
0,0.41866,53,0,1.914598,1410.0,9,0,2,0,0.0,0,1410.0
0,0.15158,62,0,0.318525,26738.0,2,0,1,0,2.0,0,8912.67
0,1.0,28,0,1.681661,4996.5,12,0,0,0,1.0,0,2498.25
0,0.263681,59,0,5.004011,5521.0,8,0,2,0,0.0,0,5521.0
0,0.238403,42,0,0.199468,1081.0,11,0,2,0,1.0,0,540.5
0,0.165212,59,0,0.883969,4996.5,6,0,1,0,1.0,0,2498.25
1,0.515207,41,0,10.0,5900.0,8,0,1,0,0.0,0,5900.0
1,0.569543,26,0,1.34022,4587.0,9,3,2,0,0.0,3,4587.0
0,0.30511,29,0,1.864481,3132.0,9,0,0,0,0.0,0,3132.0
0,0.307021,52,0,0.524975,2304.0,10,0,0,0,0.0,0,2304.0
0,0.109983,55,0,0.757454,12141.0,10,0,0,0,1.0,0,6070.5
0,0.261451,39,0,1.554115,5037.0,11,0,1,0,0.0,0,5037.0
0,0.262255,60,0,0.148308,16858.0,15,0,0,0,1.0,0,8429.0
0,0.132365,28,0,0.121317,4996.5,11,0,2,0,0.0,0,4996.5
0,0.58571,51,0,0.983619,3470.0,2,0,0,0,0.0,0,3470.0
0,0.318062,35,0,0.4578,9437.0,11,0,0,0,0.0,0,9437.0
1,0.357499,42,0,0.124184,1341.0,5,0,0,0,0.0,0,1341.0
0,0.271344,52,0,0.094691,1861.0,5,0,0,0,1.0,0,930.5
0,0.364615,39,0,2.100245,11825.0,6,0,1,0,0.0,0,11825.0
0,0.205835,46,0,0.580975,1924.0,7,1,0,0,0.0,1,1924.0
0,0.385108,66,0,0.364252,4996.5,12,0,3,0,0.0,0,4996.5
0,0.161671,43,0,0.591606,21912.0,10,0,0,0,0.0,0,21912.0
0,0.440784,63,0,0.633989,1611.0,12,0,2,0,1.0,0,805.5
0,0.208598,36,0,0.47041,5694.0,7,0,0,0,1.0,0,2847.0
0,0.359116,59,0,0.084065,5194.0,7,0,2,0,4.0,0,1038.8
0,0.28144,72,0,0.965073,4996.5,6,0,0,0,0.0,0,4996.5
0,0.13068,21,0,0.185695,3968.0,9,5,2,0,1.0,5,1984.0
0,0.541977,40,0,0.373666,4996.5,9,0,0,1,0.0,1,4996.5
0,0.244426,60,0,1.03869,6525.0,6,0,0,3,1.0,3,3262.5
0,0.301498,49,0,1.541049,10125.0,8,0,0,0,1.0,0,5062.5
0,0.418128,57,0,0.888227,3604.0,8,0,0,0,0.0,0,3604.0
0,0.453222,43,0,0.69909,8690.0,9,0,1,0,0.0,0,8690.0
0,0.47999,53,0,1.790523,2831.0,6,0,2,0,1.0,0,1415.5
0,0.183318,49,0,1.017421,1590.0,11,0,1,0,1.0,0,795.0
0,0.1772,68,0,0.195937,1740.0,6,0,1,0,2.0,0,580.0
0,0.24474,55,0,1.767092,1525.0,11,0,0,0,0.0,0,1525.0
0,0.490155,56,0,1.627982,11022.0,3,0,0,0,1.0,0,5511.0
0,0.610655,46,0,0.741669,1463.0,7,0,0,0,0.0,0,1463.0
0,1.0,45,3,1.29421,6119.0,9,0,1,0,0.0,3,6119.0
0,0.046539,45,2,0.814977,3972.0,8,0,0,0,1.0,2,1986.0
0,0.592291,57,0,0.011983,4996.5,4,0,0,0,0.0,0,4996.5
0,0.349566,46,0,0.375574,14630.0,5,0,0,0,0.0,0,14630.0
0,0.21317,56,0,0.499975,3460.0,7,0,0,0,2.0,0,1153.33
0,0.263994,81,0,0.484228,4996.5,8,0,0,0,1.0,0,2498.25
0,0.303981,64,0,0.335616,5064.0,6,0,2,0,0.0,0,5064.0
0,0.567281,47,0,0.585056,4351.0,11,0,2,0,0.0,0,4351.0
0,0.467818,68,0,1.523941,30945.0,7,0,4,0,0.0,0,30945.0
0,0.056737,46,0,0.815144,4996.5,3,0,1,0,1.0,0,2498.25
0,0.282242,23,0,0.490635,4996.5,8,0,0,0,2.0,0,1665.5
0,0.126598,37,0,0.059868,8309.0,8,0,1,0,1.0,0,4154.5
0,0.499928,25,0,2.17092,3348.0,5,0,2,1,0.0,1,3348.0
0,0.438228,47,0,0.344083,18096.0,7,0,1,2,0.0,2,18096.0
0,0.163293,52,0,4.840127,1120.0,8,0,1,2,1.0,2,560.0
0,0.312939,75,0,0.212417,4996.5,9,0,1,0,0.0,0,4996.5
0,0.541314,56,0,1.428749,1869.0,15,0,1,0,1.0,0,934.5
0,0.417844,48,0,0.517992,6834.0,8,0,1,0,0.0,0,6834.0
0,0.245579,63,1,0.147622,2017.0,5,0,1,0,0.0,1,2017.0
0,0.222168,21,0,1.876389,6949.0,5,2,1,0,1.0,2,3474.5
0,0.303422,55,0,0.087376,4233.0,10,0,0,0,0.0,0,4233.0
0,0.586348,62,0,0.74338,3349.0,11,0,0,5,0.0,5,3349.0
0,0.182149,31,1,0.702112,6707.0,6,0,0,0,1.0,1,3353.5
0,0.425387,68,0,0.25246,3964.0,9,0,0,0,1.0,0,1982.0
0,0.085335,56,0,2.567633,2057.0,4,0,0,0,1.0,0,1028.5
0,0.361951,46,0,0.799433,46216.0,9,0,1,0,0.0,0,46216.0
0,0.067157,60,0,4.957236,3328.0,7,0,2,0,0.0,0,3328.0
0,0.371574,83,0,0.845075,4996.5,8,0,0,0,0.0,0,4996.5
0,1.0,54,0,1.163025,2505.0,6,0,3,0,0.0,0,2505.0
0,0.171334,55,0,0.046808,4996.5,8,0,0,0,0.0,0,4996.5
0,1.0,45,0,1.393905,9517.0,12,0,2,0,0.0,0,9517.0
0,0.436451,40,0,1.043571,4996.5,6,2,0,0,1.0,2,2498.25
0,0.254536,63,0,0.331182,6761.0,5,0,2,0,0.0,0,6761.0
0,0.425806,40,5,0.252476,3655.0,9,0,1,0,0.0,5,3655.0
0,0.028563,53,0,0.46592,4996.5,6,0,1,0,0.0,0,4996.5
0,0.567388,45,0,1.70957,3652.0,7,0,0,0,1.0,0,1826.0
0,0.073831,58,0,0.150662,4605.0,15,0,0,0,0.0,0,4605.0
0,0.143286,56,3,0.128475,9587.0,11,0,0,1,1.0,4,4793.5
0,0.022707,66,0,1.594579,6430.0,10,0,1,0,0.0,0,6430.0
0,0.312539,44,0,0.37262,7332.0,8,0,0,1,1.0,1,3666.0
0,0.086644,48,0,0.510761,7329.0,6,0,0,0,1.0,0,3664.5
0,0.384211,38,0,0.522708,9972.0,9,2,3,0,1.0,2,4986.0
0,0.284987,45,0,0.895864,6188.0,10,0,1,0,1.0,0,3094.0
0,0.069276,57,0,2.725797,6549.0,2,0,2,0,0.0,0,6549.0
0,0.290755,62,0,0.169356,12721.0,8,0,1,0,1.0,0,6360.5
1,0.180496,39,0,1.015722,4996.5,6,0,1,2,0.0,2,4996.5
0,0.397592,64,1,0.589471,2478.0,6,0,1,0,1.0,1,1239.0
0,0.117182,70,0,0.877816,1903.0,9,0,0,0,1.0,0,951.5
0,0.215478,57,0,8.882109,5689.0,9,0,0,0,0.0,0,5689.0
0,0.195823,78,0,0.138269,1115.0,8,0,0,0,0.0,0,1115.0
0,0.324471,41,5,1.257603,4996.5,7,0,0,0,1.0,5,2498.25
0,0.173367,34,0,2.270028,4503.0,6,0,1,0,1.0,0,2251.5
0,0.518691,27,5,0.182434,12181.0,7,0,0,0,1.0,5,6090.5
0,0.418801,72,1,0.451961,2871.0,10,3,0,0,2.0,4,957.0
0,0.335848,61,3,0.326183,4996.5,13,0,2,0,0.0,3,4996.5
1,0.579632,51,0,3.283035,12061.0,12,0,0,0,2.0,0,4020.33
0,0.043029,55,0,0.609296,4996.5,8,0,3,0,0.0,0,4996.5
1,0.405826,36,0,0.088536,2852.0,5,5,0,0,0.0,5,2852.0
0,0.447808,86,0,9.297596,5684.0,15,0,3,0,0.0,0,5684.0
0,0.186061,53,0,4.477566,6220.0,9,0,1,0,0.0,0,6220.0
0,0.321116,53,0,1.857995,4996.5,6,0,0,0,1.0,0,2498.25
0,0.344292,62,0,0.470422,3983.0,7,2,4,0,0.0,2,3983.0
0,0.097389,58,0,0.162178,13699.0,8,0,0,0,1.0,0,6849.5
0,0.399478,55,0,0.447991,1083.0,6,0,1,0,2.0,0,361.0
0,0.470323,40,0,1.847742,3509.0,9,0,0,0,1.0,0,1754.5
0,0.235288,58,0,0.482079,7032.0,7,0,3,0,0.0,0,7032.0
0,0.110414,78,0,0.310263,7085.0,9,0,1,0,0.0,0,7085.0
0,0.091886,70,0,0.10303,4996.5,7,0,0,0,0.0,0,4996.5
0,0.172624,74,0,0.200819,12817.0,8,0,0,0,0.0,0,12817.0
0,0.510476,44,0,0.115487,3911.0,5,0,0,0,0.0,0,3911.0
0,0.33705,38,0,0.700383,13903.0,7,0,0,1,0.0,1,13903.0
0,0.30224,50,0,1.604319,2776.0,12,0,3,0,0.0,0,2776.0
0,0.363814,52,0,0.131232,10349.0,14,0,2,0,2.0,0,3449.67
0,0.456403,67,0,0.082209,20919.0,7,0,0,0,0.0,0,20919.0
0,0.327841,28,0,0.612083,12990.0,7,0,0,0,1.0,0,6495.0
0,0.762742,73,0,0.460847,5348.0,7,0,0,0,0.0,0,5348.0
0,0.288809,49,0,0.909912,4996.5,14,0,1,0,1.0,0,2498.25
0,0.504355,46,0,0.100302,1446.0,6,0,0,0,0.0,0,1446.0
0,0.570355,37,0,2.36821,6300.0,10,0,3,0,1.0,0,3150.0
0,0.354943,28,0,1.00095,2013.0,4,0,2,0,1.0,0,1006.5
0,0.224329,63,0,2.357539,2605.0,6,0,2,2,0.0,2,2605.0
0,0.187087,53,0,0.346954,1895.0,8,0,1,0,3.0,0,473.75
0,0.247884,33,0,2.054203,3400.0,10,0,1,0,2.0,0,1133.33
0,0.264214,33,0,0.306973,4806.0,9,0,3,0,1.0,0,2403.0
0,0.429133,47,0,1.952637,4996.5,13,0,0,0,3.0,0,1249.12
0,0.187171,75,1,0.319901,3039.0,8,0,0,0,0.0,1,3039.0
0,0.165643,48,1,0.061363,11561.0,10,0,0,0,1.0,1,5780.5
1,0.088006,30,0,1.664167,4160.0,6,0,0,1,0.0,1,4160.0
0,0.539781,48,0,0.28922,4996.5,7,0,0,0,0.0,0,4996.5
0,0.297241,48,0,1.891125,5890.0,6,0,1,0,0.0,0,5890.0
0,0.056086,21,0,0.086266,23643.0,15,0,0,0,1.0,0,11821.5
0,0.246659,51,0,0.072105,6426.0,11,0,1,0,2.0,0,2142.0
0,1.0,48,0,0.371399,3676.0,5,0,0,1,2.0,1,1225.33
0,0.382335,61,0,0.616834,1448.0,6,0,4,0,0.0,0,1448.0
0,0.000723,77,0,0.075236,4123.0,7,0,2,1,1.0,1,2061.5
0,0.188761,67,0,0.290992,5930.0,9,0,1,0,0.0,0,5930.0
0,0.107725,48,0,0.15323,3604.0,4,0,0,0,1.0,0,1802.0
0,0.224795,36,0,0.67728,1296.0,9,0,0,0,0.0,0,1296.0
0,0.359825,88,0,8.78702,2488.0,11,0,1,0,1.0,0,1244.0
0,0.402685,52,0,0.358699,15734.0,7,0,2,0,0.0,0,15734.0
0,0.347869,52,0,0.281737,15478.0,7,0,1,0,2.0,0,5159.33
0,0.144262,51,0,0.704928,2417.0,3,0,3,0,0.0,0,2417.0
0,0.119061,54,0,6.376499,8418.0,7,0,1,0,0.0,0,8418.0
0,0.124687,49,0,0.159878,4996.5,9,0,0,0,0.0,0,4996.5
0,0.202831,43,0,0.639003,4996.5,9,0,1,0,0.0,0,4996.5
0,0.044014,44,0,10.0,4996.5,5,0,2,0,1.0,0,2498.25
0,0.074778,51,0,0.265533,10506.0,4,0,1,0,0.0,0,10506.0
0,0.022361,44,0,0.327347,1246.0,11,0,2,0,2.0,0,415.33
1,0.070512,42,0,1.84993,8451.0,11,0,3,0,0.0,0,8451.0
0,0.136413,53,0,5.284018,4884.0,6,0,1,0,0.0,0,4884.0
0,0.153023,48,0,6.215339,4996.5,8,0,0,0,2.0,0,1665.5
0,0.049969,73,0,0.507747,4996.5,5,0,0,0,0.0,0,4996.5
0,0.302963,21,0,0.195683,5180.0,11,0,1,0,1.0,0,2590.0
0,0.399828,67,0,0.28689,3039.0,5,0,0,0,1.0,0,1519.5
0,0.527202,69,0,0.163356,4996.5,7,0,0,0,0.0,0,4996.5
0,0.439408,22,0,0.665269,4683.0,9,0,1,2,0.0,2,4683.0
0,0.173439,47,0,1.349093,2444.0,7,0,1,0,0.0,0,2444.0
0,0.422621,46,0,0.767232,2354.0,9,0,2,0,0.0,0,2354.0
0,0.302738,32,0,0.335935,1507.0,5,0,0,0,1.0,0,753.5
0,1.0,41,0,1.887386,3267.0,7,0,1,0,1.0,0,1633.5
0,0.160611,36,0,1.150713,11874.0,7,0,0,0,0.0,0,11874.0
0,0.101178,76,0,1.082874,5666.0,5,0,1,0,0.0,0,5666.0
0,0.210845,65,0,1.585588,3216.0,10,0,0,0,2.0,0,1072.0
0,0.083337,69,0,0.891019,9357.0,8,0,3,0,0.0,0,9357.0
0,0.34727,62,0,0.528359,2525.0,6,0,0,0,0.0,0,2525.0
0,0.227231,36,0,0.141228,5304.0,5,0,0,0,1.0,0,2652.0
0,0.25257,44,0,0.422164,4996.5,8,0,5,0,2.0,0,1665.5
0,0.523854,58,0,0.23947,4996.5,7,0,2,0,0.0,0,4996.5
0,0.105179,34,0,5.025126,1391.0,8,0,0,0,1.0,0,695.5
0,0.032642,61,0,4.455633,4996.5,7,0,0,0,0.0,0,4996.5
0,0.337138,48,1,3.396022,4996.5,9,0,0,0,2.0,1,1665.5
0,0.203516,46,0,0.373772,3993.0,10,5,1,0,0.0,5,3993.0
